TotalVisits,Total Time Spent on Website,Page Views Per Visit,EngagementScore,TimePerVisit,Lead Source,Do Not Email,Do Not Call,Converted,PredictedProbability,Priority
5.0,1397,2.5,12.5,232.83333333333334,Google,No,No,1,0.6078333333333333,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
4.0,1081,4.0,16.0,216.2,Google,No,No,0,0.6961999999999999,Medium Priority
1.0,55,1.0,1.0,27.5,Google,No,No,0,0.057499999999999996,Low Priority
3.0,1507,1.5,4.5,376.75,Google,No,No,0,0.51175,Medium Priority
2.0,535,2.0,4.0,178.33333333333334,Google,No,No,0,0.29833333333333334,Low Priority
5.0,1060,2.5,12.5,176.66666666666666,Organic Search,No,No,1,0.5516666666666666,Medium Priority
2.0,1421,2.0,4.0,473.6666666666667,Direct Traffic,No,No,0,0.5936666666666667,Medium Priority
1.0,419,1.0,1.0,209.5,Google,No,No,0,0.2395,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
4.0,63,2.0,8.0,12.6,Direct Traffic,No,No,1,0.2526,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,444,2.0,4.0,148.0,Google,No,No,0,0.268,Low Priority
20.0,814,2.5,50.0,38.76190476190476,Direct Traffic,No,No,0,1.0,High Priority
8.0,58,4.0,32.0,6.444444444444445,Direct Traffic,No,No,1,0.9664444444444444,High Priority
4.0,1298,4.0,16.0,259.6,Google,No,No,1,0.7396,High Priority
2.0,13,1.0,2.0,4.333333333333333,Google,No,No,1,0.06433333333333333,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
3.0,425,1.5,4.5,106.25,Direct Traffic,No,No,1,0.24125000000000002,Low Priority
4.0,824,4.0,16.0,164.8,Google,No,No,0,0.6448,Medium Priority
9.0,145,4.5,40.5,14.5,Direct Traffic,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,219,4.0,16.0,43.8,Google,No,No,0,0.5237999999999999,Medium Priority
11.0,565,2.75,30.25,47.083333333333336,Google,No,No,0,0.9545833333333333,High Priority
4.0,165,4.0,16.0,33.0,Google,No,No,0,0.513,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
11.0,591,3.67,40.37,49.25,Organic Search,No,No,1,1.0,High Priority
4.0,887,4.0,16.0,177.4,Direct Traffic,No,No,1,0.6574,Medium Priority
3.0,1686,3.0,9.0,421.5,Direct Traffic,No,No,0,0.6915,Medium Priority
5.0,110,5.0,25.0,18.333333333333332,Organic Search,No,No,0,0.7683333333333333,High Priority
3.0,1364,1.5,4.5,341.0,Direct Traffic,No,No,1,0.47600000000000003,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
1.0,790,1.0,1.0,395.0,Direct Traffic,No,No,1,0.42500000000000004,Medium Priority
2.0,640,2.0,4.0,213.33333333333334,Direct Traffic,No,No,1,0.33333333333333337,Low Priority
1.0,1270,1.0,1.0,635.0,Direct Traffic,Yes,No,0,0.665,Medium Priority
1.0,249,1.0,1.0,124.5,Direct Traffic,No,No,0,0.1545,Low Priority
5.0,339,5.0,25.0,56.5,Direct Traffic,No,No,0,0.8065,High Priority
3.0,574,1.5,4.5,143.5,Direct Traffic,No,No,1,0.2785,Low Priority
9.0,978,4.5,40.5,97.8,Google,No,No,0,1.0,High Priority
5.0,1098,5.0,25.0,183.0,Direct Traffic,No,No,1,0.933,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
10.0,2112,3.33,33.3,192.0,Organic Search,No,No,1,1.0,High Priority
2.0,268,2.0,4.0,89.33333333333333,Direct Traffic,No,No,0,0.20933333333333332,Low Priority
3.0,1169,3.0,9.0,292.25,Organic Search,No,No,1,0.56225,Medium Priority
1.0,226,1.0,1.0,113.0,Direct Traffic,No,No,0,0.14300000000000002,Low Priority
6.0,122,3.0,18.0,17.428571428571427,Direct Traffic,No,No,1,0.5574285714285715,Medium Priority
2.0,45,2.0,4.0,15.0,Direct Traffic,No,No,0,0.135,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,129,3.0,9.0,32.25,Direct Traffic,No,No,0,0.30225,Low Priority
3.0,1158,1.5,4.5,289.5,Direct Traffic,No,No,1,0.4245,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
1.0,131,1.0,1.0,65.5,Direct Traffic,No,No,0,0.0955,Low Priority
4.0,1770,4.0,16.0,354.0,Google,No,No,1,0.834,High Priority
2.0,422,2.0,4.0,140.66666666666666,Direct Traffic,No,No,0,0.26066666666666666,Low Priority
4.0,75,4.0,16.0,15.0,Direct Traffic,No,No,0,0.495,Medium Priority
5.0,100,2.5,12.5,16.666666666666668,Google,No,No,1,0.39166666666666666,Low Priority
3.0,1801,3.0,9.0,450.25,Organic Search,Yes,No,0,0.7202500000000001,High Priority
4.0,383,4.0,16.0,76.6,Direct Traffic,Yes,No,0,0.5566,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
11.0,1042,5.5,60.5,86.83333333333333,Google,No,No,1,1.0,High Priority
5.0,304,2.5,12.5,50.666666666666664,testone,No,No,0,0.42566666666666664,Medium Priority
6.0,263,1.2,7.199999999999999,37.57142857142857,Google,No,No,0,0.25357142857142856,Low Priority
2.0,161,2.0,4.0,53.666666666666664,Google,No,No,0,0.17366666666666666,Low Priority
6.0,158,3.0,18.0,22.571428571428573,Direct Traffic,No,No,0,0.5625714285714286,Medium Priority
8.0,137,8.0,64.0,15.222222222222221,Organic Search,No,No,0,1.0,High Priority
5.0,333,5.0,25.0,55.5,Google,Yes,No,0,0.8055,High Priority
2.0,108,2.0,4.0,36.0,Direct Traffic,Yes,No,0,0.156,Low Priority
6.0,397,6.0,36.0,56.714285714285715,Google,No,No,0,1.0,High Priority
1.0,907,1.0,1.0,453.5,Direct Traffic,Yes,No,0,0.48350000000000004,Medium Priority
4.0,692,4.0,16.0,138.4,Google,No,No,0,0.6184,Medium Priority
4.0,1304,4.0,16.0,260.8,Google,No,No,1,0.7408,High Priority
6.0,223,2.0,12.0,31.857142857142858,Direct Traffic,No,No,1,0.39185714285714285,Low Priority
4.0,296,4.0,16.0,59.2,Organic Search,No,No,0,0.5392,Medium Priority
9.0,1022,1.5,13.5,102.2,Direct Traffic,No,No,1,0.5072,Medium Priority
3.0,248,3.0,9.0,62.0,Google,No,No,0,0.332,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,1660,1.5,4.5,415.0,Google,No,No,1,0.55,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
17.0,869,1.21,20.57,48.27777777777778,Olark Chat,No,No,0,0.6653777777777777,Medium Priority
10.0,360,2.5,25.0,32.72727272727273,Direct Traffic,No,No,0,0.7827272727272727,High Priority
6.0,353,6.0,36.0,50.42857142857143,Direct Traffic,No,No,0,1.0,High Priority
4.0,1547,4.0,16.0,309.4,Google,No,No,1,0.7894,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
5.0,420,5.0,25.0,70.0,Direct Traffic,No,No,0,0.8200000000000001,High Priority
3.0,1759,3.0,9.0,439.75,Direct Traffic,No,No,1,0.7097500000000001,High Priority
2.0,65,2.0,4.0,21.666666666666668,Direct Traffic,No,No,0,0.14166666666666666,Low Priority
3.0,53,3.0,9.0,13.25,Direct Traffic,Yes,No,0,0.28325,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
4.0,1445,4.0,16.0,289.0,Direct Traffic,No,No,1,0.7689999999999999,High Priority
2.0,1289,2.0,4.0,429.6666666666667,Direct Traffic,No,No,0,0.5496666666666667,Medium Priority
4.0,949,4.0,16.0,189.8,Direct Traffic,No,No,1,0.6698,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
6.0,243,6.0,36.0,34.714285714285715,Direct Traffic,No,No,0,1.0,High Priority
2.0,1449,2.0,4.0,483.0,Direct Traffic,No,No,1,0.603,Medium Priority
1.0,886,1.0,1.0,443.0,Reference,No,No,1,0.473,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,195,2.0,4.0,65.0,Direct Traffic,Yes,No,0,0.185,Low Priority
5.0,391,1.25,6.25,65.16666666666667,Direct Traffic,No,No,0,0.2526666666666667,Low Priority
2.0,1213,2.0,4.0,404.3333333333333,Direct Traffic,No,No,0,0.5243333333333333,Medium Priority
3.0,1109,3.0,9.0,277.25,Organic Search,No,No,0,0.54725,Medium Priority
74.0,1209,12.33,912.42,16.12,Direct Traffic,Yes,No,0,1.0,High Priority
7.0,1061,3.5,24.5,132.625,Organic Search,No,No,1,0.867625,High Priority
1.0,231,1.0,1.0,115.5,Direct Traffic,Yes,No,0,0.14550000000000002,Low Priority
2.0,1241,1.0,2.0,413.6666666666667,Google,No,No,1,0.4736666666666667,Medium Priority
4.0,209,4.0,16.0,41.8,Direct Traffic,No,No,0,0.5217999999999999,Medium Priority
4.0,690,4.0,16.0,138.0,Google,No,No,0,0.618,Medium Priority
5.0,29,5.0,25.0,4.833333333333333,Direct Traffic,Yes,No,0,0.7548333333333334,High Priority
7.0,1123,7.0,49.0,140.375,Direct Traffic,No,No,1,1.0,High Priority
3.0,1287,1.5,4.5,321.75,Google,No,No,1,0.45675,Medium Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
1.0,1770,1.0,1.0,885.0,Reference,No,No,1,0.915,High Priority
4.0,107,4.0,16.0,21.4,Google,No,No,0,0.5014,Medium Priority
3.0,295,3.0,9.0,73.75,Google,No,No,0,0.34375,Low Priority
2.0,265,2.0,4.0,88.33333333333333,Direct Traffic,No,No,0,0.20833333333333331,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,191,3.0,9.0,47.75,Direct Traffic,Yes,No,0,0.31775000000000003,Low Priority
6.0,54,2.0,12.0,7.714285714285714,Organic Search,No,No,0,0.3677142857142857,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,0,0.0,Low Priority
3.0,79,1.5,4.5,19.75,Google,No,No,0,0.15475,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
6.0,288,3.0,18.0,41.142857142857146,Direct Traffic,No,No,0,0.5811428571428572,Medium Priority
3.0,1379,3.0,9.0,344.75,Google,No,No,1,0.61475,Medium Priority
4.0,296,4.0,16.0,59.2,Direct Traffic,No,No,0,0.5392,Medium Priority
3.0,1127,3.0,9.0,281.75,Direct Traffic,No,No,0,0.55175,Medium Priority
8.0,1814,2.67,21.36,201.55555555555554,Direct Traffic,Yes,No,0,0.8423555555555555,High Priority
12.0,142,4.0,48.0,10.923076923076923,Direct Traffic,No,No,0,1.0,High Priority
2.0,63,2.0,4.0,21.0,Direct Traffic,No,No,0,0.141,Low Priority
4.0,101,4.0,16.0,20.2,Direct Traffic,No,No,0,0.5002,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,380,3.0,9.0,95.0,Google,No,No,1,0.365,Low Priority
9.0,1562,3.0,27.0,156.2,Organic Search,No,No,1,0.9662,High Priority
3.0,1152,3.0,9.0,288.0,Direct Traffic,No,No,1,0.558,Medium Priority
2.0,280,2.0,4.0,93.33333333333333,Direct Traffic,No,No,1,0.21333333333333332,Low Priority
5.0,78,5.0,25.0,13.0,Google,Yes,No,0,0.763,High Priority
15.0,56,5.0,75.0,3.5,Direct Traffic,Yes,No,0,1.0,High Priority
2.0,567,2.0,4.0,189.0,Direct Traffic,No,No,0,0.309,Low Priority
2.0,1198,2.0,4.0,399.3333333333333,Direct Traffic,No,No,1,0.5193333333333333,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
4.0,239,4.0,16.0,47.8,Google,No,No,0,0.5277999999999999,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
2.0,150,2.0,4.0,50.0,Direct Traffic,Yes,No,0,0.16999999999999998,Low Priority
3.0,160,3.0,9.0,40.0,Google,No,No,1,0.31,Low Priority
2.0,213,2.0,4.0,71.0,Google,No,No,0,0.191,Low Priority
10.0,97,3.33,33.3,8.818181818181818,Google,No,No,1,1.0,High Priority
5.0,1067,5.0,25.0,177.83333333333334,Organic Search,Yes,No,0,0.9278333333333333,High Priority
2.0,222,2.0,4.0,74.0,Google,No,No,0,0.194,Low Priority
7.0,705,7.0,49.0,88.125,Direct Traffic,No,No,0,1.0,High Priority
6.0,1578,3.0,18.0,225.42857142857142,Organic Search,No,No,1,0.7654285714285715,High Priority
3.0,1608,3.0,9.0,402.0,Direct Traffic,Yes,No,0,0.672,Medium Priority
1.0,139,1.0,1.0,69.5,Direct Traffic,No,No,0,0.0995,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,Yes,No,0,0.0,Low Priority
4.0,1446,4.0,16.0,289.2,Direct Traffic,No,No,1,0.7692,High Priority
13.0,306,4.33,56.29,21.857142857142858,Direct Traffic,No,No,0,1.0,High Priority
6.0,267,3.0,18.0,38.142857142857146,Google,No,No,0,0.5781428571428572,Medium Priority
4.0,1768,4.0,16.0,353.6,Direct Traffic,No,No,0,0.8336,High Priority
4.0,233,4.0,16.0,46.6,Organic Search,Yes,No,0,0.5266,Medium Priority
3.0,1083,3.0,9.0,270.75,Direct Traffic,No,No,1,0.5407500000000001,Medium Priority
5.0,152,5.0,25.0,25.333333333333332,Organic Search,No,No,0,0.7753333333333333,High Priority
3.0,289,1.0,3.0,72.25,Olark Chat,No,No,0,0.16225,Low Priority
4.0,74,4.0,16.0,14.8,Organic Search,No,No,0,0.49479999999999996,Medium Priority
8.0,10,4.0,32.0,1.1111111111111112,Organic Search,No,No,1,0.961111111111111,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
3.0,1097,1.5,4.5,274.25,Olark Chat,No,No,1,0.40925,Medium Priority
2.0,167,2.0,4.0,55.666666666666664,Direct Traffic,No,No,0,0.17566666666666667,Low Priority
1.0,151,1.0,1.0,75.5,Google,No,No,0,0.1055,Low Priority
24.0,282,3.43,82.32000000000001,11.28,Google,No,No,1,1.0,High Priority
6.0,379,2.0,12.0,54.142857142857146,Direct Traffic,No,No,0,0.41414285714285715,Medium Priority
5.0,768,5.0,25.0,128.0,Direct Traffic,No,No,0,0.878,High Priority
2.0,131,2.0,4.0,43.666666666666664,Direct Traffic,No,No,0,0.16366666666666665,Low Priority
8.0,1568,8.0,64.0,174.22222222222223,Direct Traffic,No,No,1,1.0,High Priority
5.0,320,5.0,25.0,53.333333333333336,Direct Traffic,No,No,1,0.8033333333333333,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
5.0,1436,1.67,8.35,239.33333333333334,Direct Traffic,No,No,0,0.48983333333333334,Medium Priority
2.0,1133,2.0,4.0,377.6666666666667,Direct Traffic,No,No,0,0.4976666666666667,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,388,2.0,4.0,129.33333333333334,Google,No,No,0,0.24933333333333335,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
2.0,1651,2.0,4.0,550.3333333333334,Direct Traffic,No,No,1,0.6703333333333333,Medium Priority
4.0,1606,4.0,16.0,321.2,Google,No,No,1,0.8011999999999999,High Priority
2.0,992,1.0,2.0,330.6666666666667,Olark Chat,No,No,1,0.3906666666666667,Low Priority
4.0,1678,2.0,8.0,335.6,Direct Traffic,No,No,0,0.5756,Medium Priority
6.0,726,2.0,12.0,103.71428571428571,Google,No,No,0,0.4637142857142857,Medium Priority
8.0,1286,4.0,32.0,142.88888888888889,Google,No,No,1,1.0,High Priority
6.0,184,6.0,36.0,26.285714285714285,Direct Traffic,No,No,0,1.0,High Priority
6.0,330,3.0,18.0,47.142857142857146,Direct Traffic,Yes,No,0,0.5871428571428572,Medium Priority
2.0,171,2.0,4.0,57.0,Direct Traffic,Yes,No,0,0.177,Low Priority
2.0,942,2.0,4.0,314.0,Google,No,No,0,0.434,Medium Priority
6.0,1803,3.0,18.0,257.57142857142856,Google,No,No,1,0.7975714285714286,High Priority
5.0,451,5.0,25.0,75.16666666666667,Google,No,No,1,0.8251666666666667,High Priority
3.0,141,3.0,9.0,35.25,Direct Traffic,No,No,0,0.30525,Low Priority
3.0,301,3.0,9.0,75.25,Google,No,No,0,0.34525,Low Priority
2.0,1530,2.0,4.0,510.0,Direct Traffic,No,No,1,0.63,Medium Priority
11.0,1086,5.5,60.5,90.5,Direct Traffic,No,No,1,1.0,High Priority
6.0,252,6.0,36.0,36.0,Direct Traffic,No,No,0,1.0,High Priority
11.0,702,2.75,30.25,58.5,Direct Traffic,No,No,1,0.966,High Priority
2.0,38,2.0,4.0,12.666666666666666,Google,Yes,No,0,0.13266666666666665,Low Priority
7.0,259,2.33,16.310000000000002,32.375,Referral Sites,Yes,No,0,0.5216750000000001,Medium Priority
5.0,1443,2.5,12.5,240.5,Direct Traffic,No,No,1,0.6154999999999999,Medium Priority
5.0,781,5.0,25.0,130.16666666666666,Google,No,No,1,0.8801666666666667,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,80,2.0,4.0,26.666666666666668,Organic Search,No,No,0,0.14666666666666667,Low Priority
8.0,396,2.67,21.36,44.0,Google,No,No,1,0.6848,Medium Priority
4.0,1166,4.0,16.0,233.2,Google,No,No,0,0.7132,High Priority
5.0,583,5.0,25.0,97.16666666666667,Direct Traffic,Yes,No,0,0.8471666666666666,High Priority
2.0,1318,2.0,4.0,439.3333333333333,Google,No,No,1,0.5593333333333332,Medium Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
6.0,1129,3.0,18.0,161.28571428571428,Google,No,No,1,0.7012857142857143,High Priority
1.0,355,1.0,1.0,177.5,Direct Traffic,Yes,No,0,0.2075,Low Priority
5.0,830,5.0,25.0,138.33333333333334,Organic Search,No,No,1,0.8883333333333333,High Priority
4.0,164,1.33,5.32,32.8,Olark Chat,No,No,0,0.1924,Low Priority
4.0,1503,2.0,8.0,300.6,Direct Traffic,No,No,1,0.5406,Medium Priority
4.0,21,4.0,16.0,4.2,Direct Traffic,No,No,0,0.48419999999999996,Medium Priority
7.0,386,2.33,16.310000000000002,48.25,Direct Traffic,No,No,0,0.5375500000000001,Medium Priority
2.0,460,2.0,4.0,153.33333333333334,Direct Traffic,No,No,0,0.2733333333333333,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,849,2.0,4.0,283.0,Google,No,No,1,0.403,Medium Priority
14.0,545,7.0,98.0,36.333333333333336,Direct Traffic,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
8.0,960,2.67,21.36,106.66666666666667,Organic Search,No,No,1,0.7474666666666666,High Priority
3.0,300,3.0,9.0,75.0,Direct Traffic,Yes,No,0,0.34500000000000003,Low Priority
3.0,1678,1.5,4.5,419.5,Direct Traffic,No,No,0,0.5545,Medium Priority
7.0,215,7.0,49.0,26.875,Organic Search,No,No,0,1.0,High Priority
5.0,901,5.0,25.0,150.16666666666666,Direct Traffic,No,No,0,0.9001666666666667,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,1,0.0,Low Priority
2.0,379,2.0,4.0,126.33333333333333,Direct Traffic,No,No,0,0.24633333333333332,Low Priority
6.0,1251,2.0,12.0,178.71428571428572,Google,No,No,1,0.5387142857142857,Medium Priority
2.0,166,1.0,2.0,55.333333333333336,Olark Chat,No,No,1,0.11533333333333334,Low Priority
7.0,970,2.33,16.310000000000002,121.25,Google,No,No,1,0.61055,Medium Priority
2.0,1521,2.0,4.0,507.0,Direct Traffic,No,No,1,0.627,Medium Priority
3.0,163,1.5,4.5,40.75,Direct Traffic,No,No,0,0.17575000000000002,Low Priority
2.0,306,2.0,4.0,102.0,Google,No,No,0,0.222,Low Priority
2.0,1064,2.0,4.0,354.6666666666667,Direct Traffic,Yes,No,0,0.4746666666666667,Medium Priority
5.0,176,2.5,12.5,29.333333333333332,Organic Search,No,No,0,0.4043333333333333,Medium Priority
2.0,453,2.0,4.0,151.0,Direct Traffic,Yes,No,0,0.271,Low Priority
3.0,1410,3.0,9.0,352.5,Direct Traffic,No,No,0,0.6225,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,1431,1.0,3.0,357.75,Reference,No,No,1,0.44775,Medium Priority
4.0,685,4.0,16.0,137.0,Organic Search,No,No,0,0.617,Medium Priority
3.0,143,3.0,9.0,35.75,Google,No,No,1,0.30575,Low Priority
2.0,910,2.0,4.0,303.3333333333333,Google,No,No,1,0.42333333333333334,Medium Priority
8.0,391,8.0,64.0,43.44444444444444,Direct Traffic,No,No,0,1.0,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,1036,2.0,4.0,345.3333333333333,Direct Traffic,No,No,0,0.4653333333333333,Medium Priority
6.0,1197,3.0,18.0,171.0,Direct Traffic,No,No,1,0.7110000000000001,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,Yes,No,1,0.0,Low Priority
2.0,39,2.0,4.0,13.0,Google,No,No,1,0.133,Low Priority
5.0,157,5.0,25.0,26.166666666666668,Google,No,No,0,0.7761666666666667,High Priority
5.0,1027,5.0,25.0,171.16666666666666,Organic Search,No,No,1,0.9211666666666667,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,Yes,No,1,0.0,Low Priority
23.0,176,2.56,58.88,7.333333333333333,Organic Search,No,No,0,1.0,High Priority
5.0,278,2.5,12.5,46.333333333333336,Direct Traffic,No,No,0,0.42133333333333334,Medium Priority
1.0,69,1.0,1.0,34.5,Welingak Website,No,No,1,0.0645,Low Priority
5.0,1449,5.0,25.0,241.5,Google,No,No,0,0.9915,High Priority
4.0,733,4.0,16.0,146.6,Google,No,No,1,0.6266,Medium Priority
10.0,293,2.5,25.0,26.636363636363637,Olark Chat,No,No,0,0.7766363636363637,High Priority
3.0,1646,3.0,9.0,411.5,Google,No,No,1,0.6815,Medium Priority
8.0,84,8.0,64.0,9.333333333333334,Direct Traffic,No,No,0,1.0,High Priority
3.0,215,3.0,9.0,53.75,Organic Search,No,No,0,0.32375000000000004,Low Priority
2.0,165,2.0,4.0,55.0,Direct Traffic,Yes,No,0,0.175,Low Priority
1.0,689,1.0,1.0,344.5,Olark Chat,No,No,0,0.37450000000000006,Low Priority
4.0,1557,2.0,8.0,311.4,Organic Search,No,No,1,0.5514,Medium Priority
3.0,983,3.0,9.0,245.75,Google,No,No,0,0.51575,Medium Priority
2.0,256,2.0,4.0,85.33333333333333,Organic Search,No,No,0,0.2053333333333333,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
2.0,231,2.0,4.0,77.0,Google,No,No,0,0.197,Low Priority
3.0,1494,3.0,9.0,373.5,Direct Traffic,No,No,1,0.6435,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
0.0,0,0.0,0.0,0.0,Reference,No,No,1,0.0,Low Priority
3.0,256,3.0,9.0,64.0,Direct Traffic,No,No,1,0.334,Low Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
2.0,906,2.0,4.0,302.0,Google,No,No,0,0.422,Medium Priority
19.0,1569,4.75,90.25,78.45,Organic Search,No,No,1,1.0,High Priority
4.0,1375,4.0,16.0,275.0,Google,No,No,1,0.755,High Priority
3.0,1127,3.0,9.0,281.75,Google,No,No,1,0.55175,Medium Priority
12.0,218,12.0,144.0,16.76923076923077,Organic Search,Yes,No,1,1.0,High Priority
4.0,1433,4.0,16.0,286.6,Organic Search,No,No,0,0.7666,High Priority
3.0,34,3.0,9.0,8.5,Direct Traffic,No,No,0,0.2785,Low Priority
7.0,14,1.75,12.25,1.75,Organic Search,No,No,1,0.36924999999999997,Low Priority
12.0,1354,6.0,72.0,104.15384615384616,Direct Traffic,No,No,0,1.0,High Priority
4.0,1622,4.0,16.0,324.4,Organic Search,No,No,0,0.8044,High Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
3.0,65,3.0,9.0,16.25,Direct Traffic,No,No,0,0.28625,Low Priority
4.0,1300,4.0,16.0,260.0,Direct Traffic,No,No,1,0.74,High Priority
6.0,114,6.0,36.0,16.285714285714285,Organic Search,No,No,0,1.0,High Priority
2.0,18,2.0,4.0,6.0,Direct Traffic,Yes,No,0,0.126,Low Priority
2.0,1017,2.0,4.0,339.0,Direct Traffic,No,No,1,0.459,Medium Priority
2.0,1417,2.0,4.0,472.3333333333333,Direct Traffic,No,No,0,0.5923333333333334,Medium Priority
3.0,283,3.0,9.0,70.75,Direct Traffic,No,No,0,0.34075,Low Priority
4.0,308,4.0,16.0,61.6,Direct Traffic,No,No,0,0.5416,Medium Priority
2.0,1122,2.0,4.0,374.0,Direct Traffic,No,No,0,0.494,Medium Priority
4.0,140,4.0,16.0,28.0,Direct Traffic,Yes,No,0,0.508,Medium Priority
11.0,1107,2.75,30.25,92.25,Google,No,No,1,0.9997499999999999,High Priority
4.0,804,4.0,16.0,160.8,Organic Search,Yes,No,1,0.6408,Medium Priority
1.0,363,1.0,1.0,181.5,Organic Search,No,No,0,0.2115,Low Priority
14.0,143,1.56,21.84,9.533333333333333,Direct Traffic,No,No,0,0.6647333333333333,Medium Priority
2.0,181,2.0,4.0,60.333333333333336,Direct Traffic,No,No,0,0.18033333333333335,Low Priority
1.0,832,1.0,1.0,416.0,Direct Traffic,Yes,No,0,0.44600000000000006,Medium Priority
3.0,1577,3.0,9.0,394.25,Direct Traffic,No,No,0,0.66425,Medium Priority
0.0,0,0.0,0.0,0.0,Olark Chat,No,No,0,0.0,Low Priority
5.0,22,5.0,25.0,3.6666666666666665,Organic Search,No,No,0,0.7536666666666667,High Priority
1.0,500,1.0,1.0,250.0,Direct Traffic,No,No,0,0.28,Low Priority
5.0,469,5.0,25.0,78.16666666666667,Direct Traffic,No,No,1,0.8281666666666667,High Priority
7.0,1600,2.33,16.310000000000002,200.0,Google,No,No,1,0.6893,Medium Priority
5.0,283,2.5,12.5,47.166666666666664,Direct Traffic,No,No,0,0.4221666666666667,Medium Priority
3.0,1287,3.0,9.0,321.75,Direct Traffic,No,No,1,0.59175,Medium Priority
2.0,96,2.0,4.0,32.0,Direct Traffic,No,No,0,0.152,Low Priority
13.0,293,3.25,42.25,20.928571428571427,Direct Traffic,No,No,0,1.0,High Priority
16.0,462,16.0,256.0,27.176470588235293,Google,Yes,No,0,1.0,High Priority
2.0,145,2.0,4.0,48.333333333333336,Direct Traffic,No,No,0,0.16833333333333333,Low Priority
